Date,6M,1Y,2Y,3Y,4Y,5Y,6Y,7Y,8Y,9Y,10Y,15Y,20Y,30Y
2012-01-04,2.638,2.6754,2.8199,2.8668,2.9462,3.0255,3.1812,3.3368,3.3695,3.4023,3.435,3.8059,3.9458,4.0607
2012-01-05,2.6279,2.675,2.8066,2.8984,2.9796,3.0608,3.2045,3.3482,3.3771,3.4061,3.435,3.8038,3.9441,4.0509
2012-01-06,2.6404,2.6767,2.814,2.8913,2.9948,3.0983,3.2176,3.3369,3.3679,3.399,3.43,3.8027,3.943,4.0498
2012-01-09,2.6409,2.6772,2.809,2.8925,2.9973,3.1022,3.2123,3.3224,3.3466,3.3708,3.395,3.747,3.8873,4.0488
2012-01-10,2.5919,2.6809,2.8318,2.9089,3.006,3.1032,3.2152,3.3272,3.3648,3.4024,3.44,3.8006,3.8878,4.0622
2012-01-11,2.5918,2.6527,2.8265,2.907,3.0126,3.1183,3.2296,3.341,3.3677,3.3945,3.4213,3.7819,3.8598,4.0353
2012-01-12,2.6336,2.7536,2.8339,2.9004,3.0127,3.125,3.2279,3.3308,3.3723,3.4138,3.4554,3.816,3.8939,4.0694
2012-01-13,2.6997,2.7588,2.8197,2.9216,3.0245,3.1273,3.221,3.3147,3.345,3.3753,3.4056,3.7662,3.8441,4.0354
2012-01-16,2.6862,2.7453,2.8458,2.9309,2.9843,3.0377,3.1809,3.324,3.3614,3.3987,3.4361,3.7871,3.8668,4.0553
2012-01-17,2.6766,2.8001,2.8707,2.9374,2.9839,3.0303,3.1725,3.3148,3.3511,3.3875,3.4239,3.7749,3.8546,4.0431
2012-01-18,2.7436,2.8648,2.8789,2.935,2.9829,3.0308,3.1689,3.307,3.3393,3.3716,3.4039,3.7785,3.8546,4.0431
2012-01-19,2.6411,2.8447,2.8608,2.9004,2.9657,3.0309,3.1679,3.3048,3.3312,3.3575,3.3839,3.7585,3.8346,4.0231
2012-01-20,2.6238,2.8161,2.8552,2.9299,2.9985,3.067,3.1854,3.3039,3.3453,3.3867,3.4282,3.787,3.866,4.0536
2012-01-21,2.7189,2.9112,2.8988,2.9373,3.0243,3.1113,3.2074,3.3036,3.327,3.3505,3.3739,3.7068,3.94,4.0505
2012-01-29,2.6457,2.7814,2.8547,2.93,3.0326,3.1353,3.2127,3.2902,3.3359,3.3816,3.4273,3.7001,3.9433,4.0711
2012-01-30,2.6492,2.7819,2.8514,2.9211,3.0219,3.1226,3.2088,3.295,3.3283,3.3617,3.395,3.6678,3.911,4.0388
2012-01-31,2.7037,2.7805,2.8522,2.9469,2.9931,3.0392,3.1672,3.2952,3.3284,3.3617,3.395,3.667,3.9157,4.0523
2012-02-01,2.7037,2.7805,2.9022,2.9221,2.9885,3.055,3.1875,3.32,3.3592,3.3984,3.4376,3.7096,3.92,4.0522
2012-02-02,2.7697,2.7796,2.887,2.9355,3.0027,3.07,3.2047,3.3393,3.3726,3.4059,3.4392,3.7035,3.924,4.05
2012-02-03,2.7051,2.7813,2.9055,2.9354,3.0027,3.07,3.2031,3.3362,3.3707,3.4053,3.4398,3.7041,3.9246,4.0506
2012-02-06,2.6908,2.8003,2.8687,2.939,3.0544,3.1699,3.2629,3.3558,3.3993,3.4428,3.4863,3.7306,3.9711,4.0653
2012-02-07,2.6745,2.803,2.8764,2.9417,3.0573,3.1728,3.2684,3.364,3.4067,3.4495,3.4922,3.7366,3.9771,4.1012
2012-02-08,2.7116,2.89,2.925,2.9799,3.0822,3.1846,3.283,3.3815,3.4271,3.4727,3.5183,3.7626,3.9939,4.1119
2012-02-09,2.7745,2.8975,2.9739,3.0562,3.1384,3.2207,3.32,3.4193,3.4542,3.489,3.5239,3.7682,3.9994,4.1174
2012-02-10,2.8128,2.8923,2.9476,3.0539,3.1472,3.2406,3.3314,3.4221,3.4612,3.5003,3.5394,3.7837,4.0149,4.133
2012-02-13,2.8582,2.9013,3.0003,3.0127,3.0694,3.1261,3.2568,3.3875,3.4252,3.4628,3.5004,3.7507,4.0049,4.103
2012-02-14,2.8836,2.9238,3.0,3.015,3.0706,3.1262,3.2512,3.3763,3.4182,3.46,3.5019,3.7522,4.0064,4.1045
2012-02-15,2.9059,2.95,3.0,3.02,3.0856,3.1511,3.2706,3.39,3.4346,3.4791,3.5237,3.7569,4.0067,4.1068
2012-02-16,2.8982,2.975,3.02,3.0692,3.1101,3.151,3.2805,3.41,3.4526,3.4953,3.5379,3.7711,4.0209,4.101
2012-02-17,2.9518,2.985,3.02,3.0723,3.1165,3.1606,3.2963,3.432,3.4663,3.5007,3.535,3.7617,4.0031,4.1
2012-02-20,2.9225,2.8942,2.924,3.0705,3.1515,3.2325,3.314,3.3956,3.434,3.4725,3.5109,3.7566,3.9929,4.093
2012-02-21,2.9046,2.9486,2.9993,3.0493,3.1452,3.2411,3.3259,3.4107,3.4448,3.4789,3.513,3.7587,3.9965,4.0884
2012-02-22,2.7686,2.9373,2.9952,3.061,3.1465,3.232,3.3157,3.3994,3.4412,3.4831,3.525,3.7707,4.0085,4.1004
2012-02-23,2.9097,2.9413,2.9945,3.0583,3.1474,3.2365,3.3186,3.4007,3.4485,3.4964,3.5443,3.7881,4.0278,4.1148
2012-02-24,2.909,2.9332,2.9948,3.0668,3.1548,3.2428,3.3198,3.3969,3.4413,3.4858,3.5302,3.7549,3.9936,4.1
2012-02-27,2.9069,2.9318,2.9971,3.0686,3.1418,3.215,3.3128,3.4105,3.4491,3.4877,3.5263,3.751,3.9897,4.0961
2012-02-28,2.9205,2.9404,3.0007,3.0723,3.1437,3.215,3.325,3.435,3.471,3.507,3.543,3.8008,4.0244,4.1023
2012-02-29,2.9024,2.9491,3.0074,3.0761,3.15,3.2239,3.3295,3.435,3.4709,3.5068,3.5427,3.8003,4.0044,4.1023
2012-03-01,2.9169,2.9377,3.0003,3.0636,3.1536,3.2435,3.3344,3.4253,3.4642,3.503,3.5419,3.8,4.0044,4.1023
2012-03-02,2.9209,2.9421,3.0126,3.0656,3.1506,3.2356,3.3353,3.435,3.4735,3.5121,3.5506,3.7949,3.9998,4.12
2012-03-05,2.9307,2.9297,3.0028,3.0952,3.1818,3.2684,3.3356,3.4028,3.4511,3.4994,3.5477,3.7954,3.9873,4.1068
2012-03-06,2.8945,2.9256,3.0012,3.0882,3.1789,3.2696,3.3441,3.4186,3.4649,3.5112,3.5575,3.7923,3.9997,4.132
2012-03-07,2.8223,2.937,3.0032,3.0794,3.1704,3.2613,3.3352,3.4092,3.4538,3.4985,3.5432,3.7635,3.9916,4.1385
2012-03-08,2.9153,2.9217,2.9849,3.0715,3.1652,3.259,3.3274,3.3958,3.444,3.4921,3.5403,3.7633,3.9915,4.1188
2012-03-09,2.9127,2.9147,2.9591,3.0783,3.1585,3.2388,3.3135,3.3881,3.4386,3.489,3.5395,3.7594,4.0002,4.12
2012-03-12,2.8551,2.8932,2.9534,3.0544,3.1093,3.1641,3.2846,3.405,3.4512,3.4974,3.5436,3.77,3.9856,4.12
2012-03-13,2.8127,2.8886,2.9581,3.0304,3.0952,3.16,3.2825,3.405,3.4484,3.4918,3.5352,3.7616,3.9772,4.1116
2012-03-14,2.8064,2.8813,2.9518,3.0768,3.1259,3.175,3.3025,3.43,3.468,3.506,3.5439,3.7679,3.9854,4.1218
2012-03-15,2.8213,2.8929,2.9582,3.0495,3.1198,3.19,3.315,3.44,3.4772,3.5144,3.5517,3.7687,3.9854,4.1211
2012-03-16,2.83,2.8892,2.975,3.0583,3.1242,3.19,3.315,3.44,3.4758,3.5116,3.5474,3.7665,3.984,4.1227
2012-03-19,2.8061,2.8447,2.9642,3.0427,3.1388,3.235,3.3146,3.3941,3.4482,3.5024,3.5565,3.7691,3.9845,4.1221
2012-03-20,2.8396,2.8521,2.9763,3.0399,3.1397,3.2394,3.3212,3.4031,3.4529,3.5028,3.5527,3.7758,3.9956,4.1224
2012-03-21,2.808,2.8569,2.9658,3.0372,3.1389,3.2405,3.3267,3.413,3.4575,3.502,3.5465,3.7887,4.0031,4.1641
2012-03-22,2.8067,2.8614,2.9581,3.0325,3.135,3.2376,3.324,3.4103,3.4565,3.5026,3.5487,3.7813,4.0212,4.1676
2012-03-23,2.8053,2.8587,2.9586,3.0351,3.136,3.2369,3.3383,3.4398,3.4699,3.5001,3.5303,3.7863,4.02,4.1466
2012-03-26,2.8004,2.8735,2.945,3.0249,3.0924,3.16,3.2879,3.4159,3.4558,3.4957,3.5356,3.7723,3.9792,4.1402
2012-03-27,2.8252,2.8529,2.9327,3.0127,3.0864,3.16,3.2942,3.4285,3.4617,3.495,3.5282,3.7628,3.98,4.1447
2012-03-28,2.8228,2.8579,2.9332,3.0118,3.0809,3.15,3.2874,3.4247,3.4594,3.4941,3.5288,3.78,4.0,4.14
2012-03-29,2.8155,2.838,2.9005,2.9887,3.0674,3.1461,3.2737,3.4013,3.4398,3.4783,3.5168,3.7806,4.01,4.1405
2012-03-30,2.7895,2.8278,2.8616,2.9978,3.059,3.1202,3.2608,3.4013,3.44,3.4786,3.5173,3.7807,4.0,4.14
2012-03-31,2.7502,2.8193,2.86,2.9711,3.0455,3.12,3.2566,3.3931,3.4309,3.4686,3.5064,3.7845,3.9944,4.1348
2012-04-01,2.7273,2.8389,2.874,3.0028,3.0689,3.135,3.269,3.4031,3.4397,3.4763,3.5129,3.7887,3.99,4.1257
2012-04-05,2.7674,2.837,2.8905,2.9675,3.0911,3.2148,3.2994,3.3839,3.4338,3.4837,3.5337,3.7802,4.0013,4.142
2012-04-06,2.7755,2.8437,2.8928,2.9852,3.0981,3.211,3.3015,3.3921,3.4303,3.4686,3.5069,3.7708,3.9999,4.1406
2012-04-09,2.7796,2.8349,2.8823,2.9831,3.1029,3.2227,3.3101,3.3975,3.443,3.4884,3.5339,3.7743,3.9976,4.1433
2012-04-10,2.7561,2.8362,2.8817,2.9745,3.0934,3.2123,3.3063,3.4003,3.4434,3.4865,3.5296,3.7845,4.0059,4.1646
2012-04-11,2.7607,2.835,2.8817,2.9726,3.0911,3.2097,3.3015,3.3933,3.4413,3.4893,3.5373,3.7846,4.031,4.1697
2012-04-12,2.7549,2.862,2.8913,2.98,3.0986,3.2171,3.3104,3.4037,3.4501,3.4966,3.543,3.7945,4.0457,4.1702
2012-04-13,2.8151,2.8577,2.8917,2.9789,3.0983,3.2178,3.31,3.4022,3.4484,3.4946,3.5409,3.7844,4.0009,4.2001
2012-04-16,2.8024,2.8688,2.8976,2.9876,3.0588,3.13,3.2657,3.4014,3.4455,3.4897,3.5338,3.78,4.0,4.2
2012-04-17,2.786,2.8651,2.8979,2.9785,3.0615,3.1444,3.2774,3.4104,3.4547,3.4989,3.5432,3.78,3.9898,4.1981
2012-04-18,2.7798,2.8572,2.8943,2.9735,3.0718,3.17,3.2905,3.411,3.4557,3.5004,3.545,3.7718,3.9888,4.1981
2012-04-19,2.7787,2.8445,2.9024,2.9866,3.0758,3.165,3.2852,3.4055,3.4505,3.4956,3.5407,3.78,3.9801,4.2024
2012-04-20,2.7781,2.8365,2.892,2.9783,3.0567,3.135,3.2725,3.41,3.4567,3.5033,3.55,3.7755,3.98,4.2
2012-04-23,2.78,2.8313,2.8818,2.9686,3.0748,3.181,3.2937,3.4063,3.4525,3.4988,3.545,3.7705,3.9836,4.1954
2012-04-24,2.7894,2.8351,2.8913,2.9679,3.0935,3.2191,3.3107,3.4023,3.4478,3.4934,3.5389,3.7644,3.9716,4.1973
2012-04-25,2.7814,2.836,2.9007,2.9796,3.1009,3.2222,3.3107,3.3992,3.4433,3.4873,3.5314,3.7769,3.9904,4.1961
2012-04-26,2.7398,2.8549,2.8927,2.9846,3.1064,3.2283,3.3136,3.3988,3.4449,3.4911,3.5372,3.7641,4.0068,4.1924
2012-04-27,2.7723,2.8349,2.9082,2.9838,3.1033,3.2227,3.3115,3.4002,3.4478,3.4953,3.5429,3.763,4.03,4.2057
2012-04-28,2.787,2.8271,2.8868,2.9802,3.0999,3.2196,3.3002,3.3808,3.4341,3.4873,3.5406,3.7578,4.0289,4.1928
2012-05-02,2.7867,2.8358,2.9055,2.9945,3.0718,3.1491,3.2757,3.4024,3.4467,3.4909,3.5352,3.78,4.0404,4.1791
2012-05-03,2.7849,2.8331,2.9265,3.0012,3.0747,3.1482,3.2805,3.4128,3.4575,3.5021,3.5468,3.7765,3.9881,4.1748
2012-05-04,2.7948,2.8387,2.9284,2.9991,3.0746,3.15,3.2805,3.4109,3.4565,3.502,3.5476,3.7737,3.9818,4.18
2012-05-07,2.8158,2.8401,2.9285,3.0056,3.119,3.2324,3.3188,3.4052,3.4485,3.4917,3.535,3.7731,3.9925,4.2007
2012-05-08,2.7762,2.838,2.921,2.994,3.1123,3.2305,3.3194,3.4083,3.455,3.5017,3.5484,3.7818,3.9839,4.1727
2012-05-09,2.7575,2.834,2.9278,2.9992,3.1172,3.2351,3.3271,3.4192,3.4585,3.4977,3.537,3.7726,3.9836,4.1439
2012-05-10,2.748,2.8444,2.9102,2.9839,3.0975,3.2111,3.3096,3.4081,3.452,3.4958,3.5396,3.767,3.9925,4.19
2012-05-11,2.7073,2.7948,2.8401,2.954,3.0682,3.1823,3.2781,3.3739,3.4256,3.4773,3.5289,3.7554,3.9991,4.2013
2012-05-14,2.354,2.6728,2.7008,2.82,2.885,2.95,3.15,3.35,3.3833,3.4167,3.45,3.7765,3.9821,4.1583
2012-05-15,2.3715,2.5812,2.65,2.7284,2.7642,2.8,3.0376,3.2753,3.3252,3.3751,3.425,3.7812,3.9881,4.1602
2012-05-16,2.3512,2.33,2.5605,2.6522,2.7111,2.77,3.0054,3.2408,3.2978,3.3548,3.4118,3.7812,3.9803,4.144
2012-05-17,2.3157,2.2956,2.5328,2.6339,2.738,2.8421,3.0291,3.2162,3.2818,3.3475,3.4131,3.7665,3.9605,4.14
2012-05-18,2.2859,2.2922,2.5406,2.6596,2.799,2.9384,3.0884,3.2383,3.2959,3.3535,3.4111,3.7378,3.9459,4.142
2012-05-21,2.3194,2.3179,2.5454,2.654,2.799,2.9439,3.0723,3.2007,3.2671,3.3336,3.4,3.7325,3.9492,4.1453
2012-05-22,2.2852,2.3763,2.56,2.6615,2.8095,2.9575,3.1003,3.243,3.2954,3.3477,3.4,3.7269,3.9553,4.1514
2012-05-23,2.281,2.3493,2.5589,2.6505,2.7946,2.9387,3.0822,3.2257,3.284,3.3424,3.4008,3.7325,3.9565,4.1526
2012-05-24,2.2333,2.3116,2.5286,2.6248,2.7765,2.9281,3.0641,3.2,3.2621,3.3242,3.3863,3.7165,3.9503,4.1464
2012-05-25,2.2034,2.258,2.4547,2.48,2.565,2.65,2.8928,3.1356,3.201,3.2663,3.3317,3.7238,3.944,4.1401
2012-05-28,2.1731,2.2306,2.412,2.4528,2.5553,2.6577,2.8998,3.1419,3.205,3.268,3.331,3.7065,3.9387,4.1348
2012-05-29,2.1686,2.2593,2.425,2.4569,2.5785,2.7,2.9304,3.1608,3.2381,3.3153,3.3925,3.7273,3.9486,4.1447
2012-05-30,2.1641,2.2629,2.4501,2.5664,2.6332,2.7,2.9375,3.1749,3.2458,3.3166,3.3875,3.7272,3.9313,4.1274
2012-05-31,2.147,2.2318,2.4298,2.5364,2.6682,2.8,2.9714,3.1427,3.2213,3.2999,3.3784,3.7189,3.9114,4.1075
2012-06-01,2.1373,2.2261,2.4038,2.45,2.61,2.77,2.9649,3.1599,3.2234,3.287,3.3506,3.6965,3.8836,4.085
2012-06-04,2.1363,2.2084,2.3578,2.42,2.585,2.75,2.935,3.12,3.208,3.2961,3.3841,3.7186,3.9074,4.1088
2012-06-05,2.1376,2.3,2.37,2.44,2.625,2.81,2.9876,3.1653,3.2386,3.3119,3.3852,3.6966,3.8836,4.085
2012-06-06,2.1376,2.2161,2.3851,2.45,2.6559,2.8617,3.023,3.1843,3.2429,3.3014,3.36,3.7195,3.9065,4.108
2012-06-07,2.17,2.2204,2.4074,2.507,2.6735,2.84,3.0119,3.1837,3.2465,3.3093,3.3721,3.7233,3.9419,4.1405
2012-06-08,2.116,2.14,2.3,2.4,2.585,2.77,2.94,3.11,3.1733,3.2367,3.3,3.6967,3.8803,4.1
2012-06-11,2.11,2.1498,2.3441,2.4,2.6205,2.8411,3.0025,3.164,3.2257,3.2873,3.349,3.7306,3.9186,4.1383
2012-06-12,2.1288,2.2013,2.3462,2.4826,2.7163,2.95,3.0714,3.1927,3.2532,3.3137,3.3741,3.7007,3.9223,4.1
2012-06-13,2.1301,2.2021,2.3689,2.5355,2.7427,2.95,3.0765,3.2029,3.2658,3.3288,3.3917,3.7209,3.9269,4.1046
2012-06-14,2.1347,2.2149,2.402,2.5533,2.7516,2.95,3.0755,3.201,3.2602,3.3194,3.3786,3.7258,3.96,4.1044
2012-06-15,2.08,2.2438,2.3969,2.5524,2.738,2.9236,3.061,3.1984,3.2674,3.3363,3.4052,3.7123,3.9531,4.0975
2012-06-18,2.1139,2.2464,2.404,2.5724,2.752,2.9316,3.0709,3.2102,3.2797,3.3491,3.4186,3.7266,3.9271,4.109
2012-06-19,2.1,2.2391,2.4466,2.6274,2.7956,2.9638,3.0952,3.2266,3.2935,3.3603,3.4271,3.7226,3.9432,4.106
2012-06-20,2.1242,2.2898,2.4815,2.6358,2.8004,2.9649,3.1092,3.2535,3.3139,3.3743,3.4347,3.7269,3.9245,4.1096
2012-06-21,2.1074,2.3596,2.43,2.58,2.755,2.93,3.0778,3.2256,3.2889,3.3522,3.4155,3.7111,3.8861,4.097
2012-06-25,2.1001,2.3766,2.4353,2.6307,2.7916,2.9526,3.0838,3.2151,3.2722,3.3294,3.3865,3.6913,3.8431,4.0811
2012-06-26,2.1094,2.38,2.41,2.57,2.7499,2.9298,3.0636,3.1974,3.255,3.3125,3.37,3.6751,3.8466,4.0846
2012-06-27,2.17,2.422,2.4007,2.5,2.715,2.93,3.0521,3.1743,3.2229,3.2714,3.32,3.6656,3.8403,4.0522
2012-06-28,2.2034,2.4,2.3913,2.5,2.715,2.93,3.0375,3.145,3.2056,3.2661,3.3267,3.6993,3.8785,4.0727
2012-06-29,2.2318,2.3,2.3599,2.5257,2.7148,2.9039,3.011,3.1181,3.1887,3.2594,3.33,3.7091,3.8635,4.0576
2012-07-02,2.2258,2.3519,2.36,2.52,2.73,2.94,3.0353,3.1307,3.1971,3.2636,3.33,3.7151,3.8592,4.0533
2012-07-03,2.23,2.3567,2.3716,2.5527,2.7414,2.93,3.0341,3.1382,3.2079,3.2777,3.3475,3.7327,3.8767,4.0708
2012-07-04,2.22,2.33,2.3773,2.52,2.7076,2.8952,3.0171,3.139,3.1993,3.2597,3.32,3.69,3.8697,4.0649
2012-07-05,2.1907,2.2893,2.3503,2.48,2.705,2.93,3.0324,3.1349,3.203,3.2712,3.3393,3.7127,3.875,4.0786
2012-07-06,2.1826,2.2846,2.26,2.45,2.605,2.76,2.91,3.06,3.1367,3.2133,3.29,3.66,3.82,4.02
2012-07-09,2.15,2.36,2.37,2.4674,2.6587,2.85,2.9594,3.0687,3.1347,3.2006,3.2666,3.6366,3.8291,4.0291
2012-07-10,2.1505,2.38,2.35,2.4551,2.6475,2.84,2.92,3.0,3.08,3.16,3.24,3.61,3.8,4.0
2012-07-11,2.14,2.2713,2.35,2.4,2.615,2.83,2.915,3.0,3.0895,3.179,3.2684,3.6063,3.8133,4.0133
2012-07-12,2.1286,2.2448,2.2716,2.4351,2.6326,2.83,2.925,3.02,3.0934,3.1668,3.2401,3.578,3.785,3.985
2012-07-13,2.1307,2.2411,2.35,2.4341,2.637,2.84,2.9401,3.0403,3.1138,3.1873,3.2608,3.5944,3.82,4.02
2012-07-16,2.1511,2.268,2.25,2.4438,2.6311,2.8184,2.9338,3.0492,3.1318,3.2144,3.2971,3.6452,3.8644,4.0538
2012-07-17,2.1545,2.253,2.2825,2.4458,2.6227,2.7996,2.9345,3.0695,3.1438,3.2181,3.2925,3.6409,3.8708,4.0602
2012-07-18,2.14,2.1985,2.35,2.4414,2.6407,2.84,2.9585,3.077,3.143,3.209,3.275,3.609,3.8561,4.0455
2012-07-19,2.13,2.1927,2.2849,2.36,2.6,2.84,2.95,3.06,3.1333,3.2067,3.28,3.6343,3.8721,4.0615
2012-07-20,2.1591,2.279,2.3302,2.4368,2.5984,2.76,2.9155,3.0709,3.1432,3.2154,3.2876,3.6789,3.8663,4.0735
2012-07-23,2.1694,2.2476,2.38,2.4455,2.6428,2.84,2.9567,3.0733,3.1433,3.2132,3.2831,3.6936,3.8605,4.0694
2012-07-24,2.1734,2.2254,2.39,2.4522,2.6461,2.84,2.9538,3.0676,3.1449,3.2223,3.2996,3.6553,3.8608,4.0704
2012-07-25,2.18,2.2455,2.4,2.4583,2.6492,2.84,2.9543,3.0686,3.1396,3.2107,3.2817,3.6771,3.8542,4.0638
2012-07-26,2.2306,2.25,2.43,2.55,2.695,2.84,2.954,3.068,3.1369,3.2058,3.2746,3.73,3.8527,4.0623
2012-07-27,2.2433,2.32,2.3896,2.57,2.705,2.84,2.9543,3.0685,3.1378,3.207,3.2763,3.724,3.8669,4.0744
2012-07-30,2.2414,2.2267,2.43,2.5456,2.6928,2.84,2.9573,3.0745,3.1416,3.2087,3.2758,3.7202,3.8711,4.0786
2012-07-31,2.28,2.28,2.45,2.5829,2.7114,2.84,2.961,3.0819,3.1496,3.2173,3.2849,3.7276,3.8756,4.0832
2012-08-01,2.2719,2.25,2.43,2.5935,2.7167,2.84,2.9684,3.0968,3.1633,3.2298,3.2963,3.73,3.876,4.0835
2012-08-02,2.2716,2.3,2.3843,2.5679,2.7039,2.84,2.9724,3.1049,3.1766,3.2483,3.32,3.7191,3.8729,4.0804
2012-08-03,2.35,2.3,2.43,2.61,2.725,2.84,2.9723,3.1046,3.1708,3.237,3.3032,3.7071,3.8632,4.0707
2012-08-06,2.36,2.3,2.4304,2.6067,2.7234,2.84,2.975,3.11,3.1809,3.2519,3.3229,3.6998,3.868,4.0756
2012-08-07,2.4298,2.35,2.55,2.65,2.765,2.88,3.01,3.14,3.2081,3.2761,3.3442,3.7015,3.8739,4.0814
2012-08-08,2.4273,2.4,2.58,2.6896,2.7948,2.9,3.0237,3.1473,3.2139,3.2805,3.3471,3.7012,3.8606,4.12
2012-08-09,2.438,2.35,2.58,2.7033,2.826,2.9488,3.056,3.1632,3.2151,3.267,3.3188,3.6807,3.8456,4.096
2012-08-10,2.433,2.32,2.58,2.6576,2.7875,2.9175,3.0377,3.1579,3.2034,3.2488,3.2943,3.6707,3.841,4.0914
2012-08-13,2.4254,2.45,2.58,2.6674,2.8087,2.95,3.065,3.18,3.2182,3.2563,3.2945,3.6856,3.8646,4.115
2012-08-14,2.4247,2.43,2.6,2.6976,2.82,2.9423,3.0661,3.19,3.2304,3.2707,3.3111,3.6934,3.8605,4.1108
2012-08-15,2.48,2.45,2.66,2.7253,2.8627,3.0,3.12,3.24,3.2714,3.3027,3.3341,3.6996,3.8818,4.1322
2012-08-16,2.5,2.5,2.66,2.7668,2.9034,3.04,3.14,3.24,3.2768,3.3136,3.3504,3.6973,3.8977,4.1481
2012-08-17,2.55,2.5,2.68,2.7812,2.9156,3.05,3.1302,3.2104,3.2693,3.3283,3.3872,3.6671,3.8811,4.1315
2012-08-20,2.63,2.5107,2.76,2.84,2.95,3.06,3.16,3.26,3.3032,3.3463,3.3895,3.6684,3.8678,4.1182
2012-08-21,2.67,2.5342,2.8,2.8579,2.969,3.08,3.165,3.25,3.2867,3.3233,3.36,3.6694,3.858,4.1084
2012-08-22,2.6217,2.5547,2.7932,2.8718,2.9859,3.1,3.2,3.3,3.3405,3.3811,3.4216,3.6992,3.874,4.1244
2012-08-23,2.6646,2.6164,2.8201,2.9345,3.0303,3.1261,3.1985,3.2709,3.3039,3.337,3.37,3.69,3.8355,4.15
2012-08-24,2.65,2.69,2.8094,2.9271,2.9935,3.06,3.14,3.22,3.2633,3.3067,3.35,3.6528,3.81,4.12
2012-08-27,2.65,2.6587,2.8017,2.9288,3.0081,3.0874,3.1557,3.224,3.2694,3.3147,3.36,3.6707,3.8313,4.1413
2012-08-28,2.58,2.6608,2.8132,2.9392,3.012,3.0849,3.1536,3.2223,3.2682,3.3141,3.36,3.69,3.873,4.1347
2012-08-29,2.5893,2.6592,2.8234,2.9558,3.0268,3.0978,3.1646,3.2313,3.2901,3.3489,3.4077,3.7047,3.9058,4.1661
2012-08-30,2.5408,2.6878,2.8328,2.9651,3.0361,3.107,3.1741,3.2411,3.298,3.355,3.4119,3.6834,3.8827,4.143
2012-08-31,2.55,2.6463,2.8356,2.9658,3.0352,3.1046,3.1697,3.2347,3.2939,3.353,3.4121,3.6723,3.8617,4.1
2012-09-03,2.5638,2.6789,2.8289,2.9,3.0079,3.1159,3.1879,3.26,3.3093,3.3585,3.4078,3.6666,3.8443,4.0826
2012-09-04,2.5776,2.6742,2.8196,2.9396,3.0228,3.1059,3.1764,3.2468,3.3008,3.3548,3.4088,3.6624,3.8276,4.0659
2012-09-05,2.53,2.6316,2.8028,2.9247,3.0136,3.1024,3.1733,3.2442,3.2995,3.3548,3.4101,3.6645,3.8212,4.0594
2012-09-06,2.53,2.6283,2.8134,2.9338,3.019,3.1042,3.1762,3.2481,3.3037,3.3593,3.415,3.664,3.8135,4.0518
2012-09-07,2.53,2.6276,2.8282,2.9635,3.0468,3.13,3.225,3.32,3.3541,3.3882,3.4223,3.6739,3.8303,4.0685
2012-09-10,2.5302,2.6528,2.8564,2.9847,3.0923,3.2,3.295,3.39,3.42,3.45,3.48,3.73,3.89,4.12
2012-09-11,2.53,2.6347,2.8607,3.0128,3.1101,3.2075,3.2988,3.39,3.42,3.45,3.48,3.73,3.89,4.12
2012-09-12,2.67,2.6613,2.97,3.14,3.205,3.27,3.355,3.44,3.46,3.48,3.5,3.75,3.91,4.14
2012-09-13,2.68,2.67,3.0,3.1385,3.2037,3.2688,3.3444,3.42,3.4421,3.4643,3.4864,3.7065,3.8774,4.1433
2012-09-14,2.7,2.69,3.09,3.2,3.2453,3.2906,3.3803,3.47,3.4967,3.5233,3.55,3.7,3.94,4.177
2012-09-17,2.64,2.83,3.0978,3.2097,3.275,3.3403,3.4201,3.5,3.519,3.5379,3.5569,3.7052,3.85,4.17
2012-09-18,2.6372,2.8437,3.05,3.15,3.215,3.28,3.357,3.4341,3.4705,3.507,3.5435,3.7,3.8561,4.18
2012-09-19,2.73,2.82,3.0,3.18,3.2543,3.3286,3.3812,3.4337,3.4668,3.4998,3.5328,3.6922,3.8575,4.1814
2012-09-20,2.6378,2.82,3.0,3.1895,3.2398,3.29,3.3565,3.4229,3.4564,3.4898,3.5233,3.6819,3.8472,4.1711
2012-09-21,2.685,2.84,3.0316,3.1542,3.2247,3.2951,3.3625,3.43,3.4604,3.4908,3.5211,3.69,3.87,4.169
2012-09-24,2.7154,2.8552,3.0391,3.1807,3.2443,3.3079,3.3593,3.4107,3.4438,3.477,3.5101,3.679,3.859,4.1579
2012-09-25,2.7155,2.859,3.013,3.1353,3.1877,3.24,3.3184,3.3968,3.4237,3.4507,3.4776,3.6573,3.8379,4.1352
2012-09-26,2.7376,2.8405,2.9,3.2,3.2159,3.2318,3.2992,3.3666,3.4062,3.4458,3.4854,3.6651,3.8457,4.143
2012-09-27,2.7,2.8404,2.9474,3.04,3.105,3.17,3.26,3.35,3.384,3.418,3.452,3.6317,3.8133,4.13
2012-09-28,2.6696,2.8346,2.9347,3.044,3.1145,3.185,3.2825,3.38,3.4035,3.4269,3.4504,3.6301,3.8117,4.1284
2012-09-29,2.69,2.834,2.9,3.0478,3.1213,3.1948,3.2824,3.37,3.3946,3.4193,3.4439,3.6236,3.8052,4.1219
2012-10-08,2.6935,2.8602,2.9599,3.0589,3.1388,3.2186,3.3243,3.43,3.4533,3.4767,3.5,3.6663,3.8479,4.1423
