Date,Beta0,Beta1,Beta2,Tau
2012-04-01,0.04379874518279971,-0.016022275114148596,-0.01690730837663358,0.38571105410008855
2012-04-05,0.04387521063175942,-0.015899666302430206,-0.016926934821026904,0.38571105410008855
2012-04-06,0.043755813397200666,-0.015657094080004284,-0.01688216727995153,0.38571105410008855
2012-04-09,0.043795185443121304,-0.01583143937153242,-0.016470306961437652,0.38571105410008855
2012-04-10,0.044004990865471924,-0.016128169028895935,-0.016916428132218667,0.38571105410008855
2012-04-11,0.04419618260598016,-0.016235644834568574,-0.017509597140150417,0.38571105410008855
2012-04-12,0.04424687063719023,-0.016216491835884368,-0.01738801519167661,0.38571105410008855
2012-04-13,0.04429574424540236,-0.015820904517662205,-0.018311948615949272,0.38571105410008855
2012-04-16,0.04449632609875807,-0.015811014718139595,-0.01984672633326357,0.38571105410008855
2012-04-17,0.044388916779525306,-0.015945701425493133,-0.019007369032428383,0.38571105410008855
2012-04-18,0.044279739722907836,-0.01600551791290491,-0.018314938106585004,0.38571105410008855
2012-04-19,0.04425206388191464,-0.01599709872302872,-0.01825294265102279,0.38571105410008855
2012-04-20,0.04435893149552318,-0.016133710601905497,-0.018703030167934398,0.38571105410008855
2012-04-23,0.04422010237567419,-0.016127397795247342,-0.017948446223656187,0.38571105410008855
2012-04-24,0.0440370475343501,-0.015917444849353802,-0.017320502156694256,0.38571105410008855
2012-04-25,0.0440825931755627,-0.01596096561526489,-0.017335254880446033,0.38571105410008855
2012-04-26,0.04400991223053095,-0.016138718287433962,-0.01665421216135789,0.38571105410008855
2012-04-27,0.04425850168342683,-0.016164443730931607,-0.017531935582159482,0.38571105410008855
2012-04-28,0.04424157105759565,-0.016069593168429756,-0.01796368618687623,0.38571105410008855
2012-05-02,0.044423663057758425,-0.01606530375106033,-0.018907397387370992,0.38571105410008855
2012-05-03,0.04410028178602806,-0.015856052338041153,-0.017781323367069668,0.38571105410008855
2012-05-04,0.04411544584525477,-0.01576051554351295,-0.018002272618909985,0.38571105410008855
2012-05-07,0.04403507048641406,-0.01562754948055865,-0.017272543322059096,0.38571105410008855
2012-05-08,0.043841569617899964,-0.015851391882051535,-0.016152662255950474,0.38571105410008855
2012-05-09,0.043528356729719456,-0.01577583239035246,-0.014965487221386083,0.38571105410008855
2012-05-10,0.043978620959376206,-0.016078488030142068,-0.016647333655824773,0.38571105410008855
2012-05-11,0.0442161858352608,-0.016775402799166634,-0.017573842713798943,0.38571105410008855
2012-05-14,0.04440416278686107,-0.019768467984442626,-0.017639863948269816,0.38571105410008855
2012-05-15,0.045283367166683686,-0.020368146183980446,-0.023104997455736093,0.38571105410008855
2012-05-16,0.045417953161858884,-0.021948169088704655,-0.022844103468085738,0.38571105410008855
2012-05-17,0.04504618954124974,-0.02221153819206658,-0.020873658860047103,0.38571105410008855
2012-05-18,0.04441876552152787,-0.022158398283770468,-0.017376964983738218,0.38571105410008855
2012-05-21,0.04452430523939832,-0.021719009379138576,-0.01888197466031654,0.38571105410008855
2012-05-22,0.04441229818902554,-0.02169565836527862,-0.017787403853271183,0.38571105410008855
2012-05-23,0.044533884326434216,-0.021876520852401972,-0.018389493464199682,0.38571105410008855
2012-05-24,0.044448769547725364,-0.022281645063526534,-0.018181590924059212,0.38571105410008855
2012-05-25,0.04568998215293124,-0.02311298367511657,-0.02624293265819615,0.38571105410008855
2012-05-28,0.04559977107339732,-0.02353641419901026,-0.025456781142756138,0.38571105410008855
2012-05-29,0.04569909134469644,-0.023752660936360054,-0.024376278656308252,0.38571105410008855
2012-05-30,0.045140390752452686,-0.02328147168548152,-0.022135707691484992,0.38571105410008855
2012-05-31,0.0446544862766704,-0.023311253333955444,-0.02003696360562462,0.38571105410008855
2012-06-01,0.04460085797888058,-0.023402362507864167,-0.02065344668189344,0.38571105410008855
2012-06-04,0.04521971508508492,-0.02400110462973996,-0.022703374606755335,0.38571105410008855
2012-06-05,0.04462824082157148,-0.02329805244539052,-0.020364082877970563,0.38571105410008855
2012-06-06,0.044643645341157244,-0.023790201018410284,-0.01909155267423201,0.38571105410008855
2012-06-07,0.0449874016719867,-0.023696675889025322,-0.020214925379347548,0.38571105410008855
2012-06-08,0.0448308842653927,-0.024138701476614267,-0.02191791701145463,0.38571105410008855
2012-06-11,0.045099860083645554,-0.02464549092752387,-0.020409749048513923,0.38571105410008855
2012-06-12,0.04426685860494696,-0.023932514484121727,-0.016414776747768742,0.38571105410008855
2012-06-13,0.04422802821096087,-0.023896785119218132,-0.015667075493101215,0.38571105410008855
2012-06-14,0.04430561971165388,-0.02373788565705843,-0.016059072032752787,0.38571105410008855
2012-06-15,0.04423300494898141,-0.02393931204613654,-0.015545903570719362,0.38571105410008855
2012-06-18,0.04421330608452258,-0.023732116837165987,-0.015381484975229228,0.38571105410008855
2012-06-19,0.043914215495120576,-0.023648987398645058,-0.013391285218703478,0.38571105410008855
2012-06-20,0.04384986528112714,-0.02319332849509659,-0.01334086890760117,0.38571105410008855
2012-06-21,0.043869199522188575,-0.022914855682723168,-0.015050954066224153,0.38571105410008855
2012-06-25,0.04323733882606217,-0.02230359092551356,-0.01342435048002479,0.38571105410008855
2012-06-26,0.043507208521310854,-0.022362790191370635,-0.015326758632482911,0.38571105410008855
2012-06-27,0.043535039395466386,-0.021611803637332283,-0.017639993145037235,0.38571105410008855
2012-06-28,0.044058059556276855,-0.02183225343672654,-0.01950429076754951,0.38571105410008855
2012-06-29,0.0440114588856602,-0.022056568296471565,-0.019500882683220075,0.38571105410008855
2012-07-02,0.043887399930642626,-0.02185224909968981,-0.01887341242671192,0.38571105410008855
2012-07-03,0.04409261847718252,-0.02195991057926269,-0.019094819378921792,0.38571105410008855
2012-07-04,0.04400081833860775,-0.021955879049682055,-0.01952944856464873,0.38571105410008855
2012-07-05,0.044180453123119696,-0.022683996804518953,-0.01898942290835316,0.38571105410008855
2012-07-06,0.044097353564719804,-0.022269656747587664,-0.022511344221301823,0.38571105410008855
2012-07-09,0.04357740093761424,-0.021573666427537382,-0.020396251721756003,0.38571105410008855
2012-07-10,0.04329750701348982,-0.021007020500782247,-0.02136016722674196,0.38571105410008855
2012-07-11,0.04359003239122514,-0.02192189886405394,-0.02138477873319935,0.38571105410008855
2012-07-12,0.04308213283003904,-0.021919966883389375,-0.01955905319629129,0.38571105410008855
2012-07-13,0.043410357514219254,-0.02211196394423738,-0.019795124326828267,0.38571105410008855
2012-07-16,0.04426140381591319,-0.022786819169642133,-0.02192634031055355,0.38571105410008855
2012-07-17,0.04430433878056555,-0.02281122058701591,-0.021956937439141497,0.38571105410008855
2012-07-18,0.04374982248794287,-0.02266372715384299,-0.01970637517393121,0.38571105410008855
2012-07-19,0.04432164771099593,-0.02334288971330039,-0.021598122294363527,0.38571105410008855
2012-07-20,0.04460079084753447,-0.022697055658650697,-0.02345922998189252,0.38571105410008855
2012-07-23,0.04425163723099582,-0.022548928651583977,-0.021470558021940974,0.38571105410008855
2012-07-24,0.044127180653044565,-0.0225157125630872,-0.02101681262641943,0.38571105410008855
2012-07-25,0.04409274325422405,-0.022289035617103475,-0.021231983034068667,0.38571105410008855
2012-07-26,0.044045600712807234,-0.021772052843315754,-0.021181101391277938,0.38571105410008855
2012-07-27,0.04421891517325444,-0.02153824589192385,-0.02211724419418277,0.38571105410008855
2012-07-30,0.044216832442554733,-0.021956652404744648,-0.021528428387308986,0.38571105410008855
2012-07-31,0.04426787928597551,-0.02143549566020057,-0.022055881768916142,0.38571105410008855
2012-08-01,0.044247019150393065,-0.02174840434599198,-0.02127899704133449,0.38571105410008855
2012-08-02,0.044357765392097695,-0.021775685132001295,-0.021682839050791283,0.38571105410008855
2012-08-03,0.04415943047718282,-0.020906789142485418,-0.022069310843728897,0.38571105410008855
2012-08-06,0.044241201032679735,-0.02095695128183027,-0.02214811877596303,0.38571105410008855
2012-08-07,0.04407723783791486,-0.020005290248384346,-0.021559020045354163,0.38571105410008855
2012-08-08,0.04405527194070438,-0.019709933280112002,-0.02129210825163048,0.38571105410008855
2012-08-09,0.04350822909976889,-0.01954350450873169,-0.01908933785528387,0.38571105410008855
2012-08-10,0.04359708672218213,-0.019684763662467103,-0.02003738486846992,0.38571105410008855
2012-08-13,0.04380034268982128,-0.019348670651157644,-0.0205787901140102,0.38571105410008855
2012-08-14,0.04370145062516688,-0.019385873122128326,-0.019764428193835986,0.38571105410008855
2012-08-15,0.043721607539079305,-0.01906832901343381,-0.018793190930237732,0.38571105410008855
2012-08-16,0.043728756841391984,-0.018760181037713965,-0.018526502208035395,0.38571105410008855
2012-08-17,0.04353064245026,-0.018209226179812885,-0.018534662001960103,0.38571105410008855
2012-08-20,0.043207622495202117,-0.017326394110705252,-0.017516419201435048,0.38571105410008855
2012-08-21,0.04299188249016242,-0.016598623193971276,-0.017723576873421795,0.38571105410008855
2012-08-22,0.043138362439624836,-0.01730580013227077,-0.015908187683131403,0.38571105410008855
2012-08-23,0.042846884834176834,-0.016189346841096727,-0.016487879614360247,0.38571105410008855
2012-08-24,0.04268807484141989,-0.015492961270805355,-0.018287211966427738,0.38571105410008855
2012-08-27,0.04289324181751939,-0.01590787698948106,-0.018061775419212583,0.38571105410008855
2012-08-28,0.04294943057590836,-0.01640474723863896,-0.017334484704134356,0.38571105410008855
2012-08-29,0.04332954047164167,-0.016760429842356664,-0.01751592787539436,0.38571105410008855
2012-08-30,0.042858259010293075,-0.016634537691703775,-0.015632882986901884,0.38571105410008855
2012-08-31,0.04246305213263535,-0.016468923377881545,-0.014543975020587194,0.38571105410008855
2012-09-03,0.042424908628491,-0.016317806262701413,-0.014738011814995898,0.38571105410008855
2012-09-04,0.042197405381131425,-0.016026264287415288,-0.014356513964967487,0.38571105410008855
2012-09-05,0.04210147295526027,-0.016545212636143756,-0.013396243682924979,0.38571105410008855
2012-09-06,0.04197458402773369,-0.016468809702109583,-0.012868381099438962,0.38571105410008855
2012-09-07,0.041946877565800914,-0.01669639991680684,-0.011149863685786887,0.38571105410008855
2012-09-10,0.042453005121634746,-0.017362558858756132,-0.009930420719694716,0.38571105410008855
2012-09-11,0.04233448180475854,-0.017358154028693635,-0.009250843770680141,0.38571105410008855
2012-09-12,0.04218781998145124,-0.016134928415331585,-0.00828138703976671,0.38571105410008855
2012-09-13,0.04190038786140256,-0.015611466813358866,-0.00833004108326919,0.38571105410008855
2012-09-14,0.042128388729708754,-0.015636585536784202,-0.0073311883585140784,0.38571105410008855
2012-09-17,0.04141823614916915,-0.01499396741599892,-0.004663192119744515,0.38571105410008855
2012-09-18,0.04195546078958741,-0.015126385806288573,-0.008286828242689306,0.38571105410008855
2012-09-19,0.04191107697719772,-0.014718194717807186,-0.008439531506751351,0.38571105410008855
2012-09-20,0.04168129579470304,-0.015065061418878815,-0.007465916091280841,0.38571105410008855
2012-09-21,0.041938960404898924,-0.014797971570882397,-0.008852501624093958,0.38571105410008855
2012-09-24,0.04172255566528599,-0.014248051197381168,-0.008882308851224352,0.38571105410008855
2012-09-25,0.04175222352030161,-0.014089087997642686,-0.01061772441187369,0.38571105410008855
2012-09-26,0.04191533155533276,-0.014292706956807798,-0.011185583706113058,0.38571105410008855
2012-09-27,0.04205826494039996,-0.014371659244803254,-0.0134698551869908,0.38571105410008855
2012-09-28,0.04189922928510818,-0.01464334520602139,-0.012027483200792692,0.38571105410008855
2012-09-29,0.041843852695218786,-0.014509663489360718,-0.012188959190372129,0.38571105410008855
2012-10-08,0.04218542582573995,-0.014845511374914754,-0.011387937611417705,0.38571105410008855
2012-10-09,0.042068673015333784,-0.01506850980151096,-0.010797695088356395,0.38571105410008855
2012-10-10,0.042008109386250415,-0.01508533215705469,-0.010473582485739171,0.38571105410008855
2012-10-11,0.04263863783770743,-0.015389025320846671,-0.012078600233216245,0.38571105410008855
2012-10-12,0.04312109057442347,-0.015775035121590498,-0.013410956380311305,0.38571105410008855
2012-10-15,0.04318817837018175,-0.015686592546563165,-0.01443376989245998,0.38571105410008855
2012-10-16,0.0431756571467646,-0.015537047644756784,-0.014540392793997672,0.38571105410008855
2012-10-17,0.043007485977719494,-0.015717419833183987,-0.012938790852109102,0.38571105410008855
2012-10-18,0.04289210079940642,-0.015630039960788242,-0.012136919862294858,0.38571105410008855
2012-10-19,0.04299805301750736,-0.015193794614834494,-0.012517188354730549,0.38571105410008855
2012-10-22,0.04352600729425815,-0.014972013566064177,-0.01567076331846349,0.38571105410008855
2012-10-23,0.04337175723992731,-0.014563976183769221,-0.015365055753352175,0.38571105410008855
2012-10-24,0.04364316056023602,-0.01506160773546376,-0.015424074697374217,0.38571105410008855
2012-10-25,0.04346162982362025,-0.014642003697545253,-0.014834659287401282,0.38571105410008855
2012-10-26,0.043739155947873164,-0.01461322629047265,-0.016200471705888172,0.38571105410008855
2012-10-29,0.04348148461396676,-0.014639397560599638,-0.01482888905828854,0.38571105410008855
2012-10-30,0.043543410334886304,-0.014899865615196056,-0.014486002151247348,0.38571105410008855
2012-10-31,0.04349589841246208,-0.014826917580081677,-0.014612904707622002,0.38571105410008855
2012-11-01,0.043780390611230145,-0.014809220354914027,-0.015295443312718125,0.38571105410008855
2012-11-02,0.043946282504130185,-0.014772347154182406,-0.015760014775746973,0.38571105410008855
2012-11-05,0.04357557910110136,-0.014397838653713293,-0.015717651892641783,0.38571105410008855
2012-11-06,0.043562170119251675,-0.014403687984898472,-0.015394993470203715,0.38571105410008855
2012-11-07,0.04346744030952803,-0.014395215750621491,-0.01500213589864057,0.38571105410008855
2012-11-08,0.0432961866292437,-0.014427286999504256,-0.014167849180775979,0.38571105410008855
2012-11-09,0.043363828505027714,-0.014458357477133553,-0.015038315996405583,0.38571105410008855
2012-11-12,0.043394591649016816,-0.014399425872239885,-0.015093315857900363,0.38571105410008855
2012-11-13,0.04338337370528538,-0.014329830972396694,-0.01529036845409836,0.38571105410008855
2012-11-14,0.04340776344391342,-0.01435323083413279,-0.015717932565320704,0.38571105410008855
2012-11-15,0.043261243890406656,-0.01423645386333212,-0.015394511199247495,0.38571105410008855
2012-11-16,0.04344674141245233,-0.014382224995888425,-0.016348194203273856,0.38571105410008855
2012-11-19,0.043389121467656576,-0.014405377271773148,-0.016817332197454217,0.38571105410008855
2012-11-20,0.04357451537232617,-0.014591279440335263,-0.017626848660752186,0.38571105410008855
2012-11-21,0.04364037341155231,-0.014765208520456506,-0.0177129659818391,0.38571105410008855
2012-11-22,0.043689366936034306,-0.014902958854289418,-0.01763851042474044,0.38571105410008855
2012-11-23,0.043766497011119704,-0.015175496127141598,-0.017510207430578212,0.38571105410008855
2012-11-26,0.043746388475295876,-0.015058643432131265,-0.017407331569907026,0.38571105410008855
2012-11-27,0.04363836490977173,-0.01473664209141499,-0.017038618219237165,0.38571105410008855
2012-11-28,0.04388829901448454,-0.015027999512492925,-0.01707726573890047,0.38571105410008855
2012-11-29,0.043893935190384585,-0.014921654379061604,-0.016809505095278104,0.38571105410008855
2012-11-30,0.043715137124693874,-0.014653838597475372,-0.01686296744010081,0.38571105410008855
2012-12-03,0.043408099608860745,-0.014524461203322889,-0.01567628519528672,0.38571105410008855
2012-12-04,0.04325984425240777,-0.01440608833154568,-0.014871493863976912,0.38571105410008855
2012-12-05,0.0430403610285324,-0.0142302233803989,-0.013894170653896247,0.38571105410008855
2012-12-06,0.042918019949948406,-0.014038653754313308,-0.013711023708699345,0.38571105410008855
2012-12-07,0.04282232213703693,-0.014084228401951266,-0.012742304736424735,0.38571105410008855
2012-12-10,0.04292631997679106,-0.014001520554254918,-0.012853140672288144,0.38571105410008855
2012-12-11,0.04281033213083738,-0.01394211652566372,-0.012486038505040297,0.38571105410008855
2012-12-12,0.04283638038177376,-0.013857880736428444,-0.012889680028035509,0.38571105410008855
2012-12-13,0.04275681634020468,-0.013880788185562482,-0.012429268340468522,0.38571105410008855
2012-12-14,0.04282815626915306,-0.014164201854641947,-0.012236552348742765,0.38571105410008855
2012-12-17,0.04282528096966599,-0.014331302420511933,-0.012065118504172353,0.38571105410008855
2012-12-18,0.04286972335337459,-0.014483908608234449,-0.011769177727820962,0.38571105410008855
2012-12-19,0.042987426579425746,-0.01427629215452538,-0.012438671588635385,0.38571105410008855
2012-12-20,0.04295804469876175,-0.0138818310945026,-0.01285475672340484,0.38571105410008855
2012-12-21,0.04291831819931772,-0.014162238635806235,-0.012097993922472718,0.38571105410008855
2012-12-24,0.04325106102621481,-0.01369661565531959,-0.014185082919411078,0.38571105410008855
2012-12-25,0.04316401315028563,-0.013852542209195549,-0.013923165197135753,0.38571105410008855
2012-12-26,0.043193317514380415,-0.013973806550993013,-0.013757355995662586,0.38571105410008855
2012-12-27,0.04284511948392488,-0.013998643388652763,-0.012497513603907712,0.38571105410008855
2012-12-28,0.042827289334009463,-0.01412288668609352,-0.01262306523177204,0.38571105410008855
2012-12-31,0.043152169384122585,-0.014279345502116047,-0.013864948860132485,0.38571105410008855
2013-01-04,0.04314788311775762,-0.014326887143434419,-0.013300680478538031,0.38571105410008855
2013-01-05,0.04313628621519891,-0.014334335382185658,-0.013281380559831309,0.38571105410008855
2013-01-06,0.04323051493958246,-0.014536735522971871,-0.013091695772494931,0.38571105410008855
2013-01-07,0.04330567731706535,-0.014782687910799418,-0.013341347100582343,0.38571105410008855
2013-01-08,0.043668329309335244,-0.014825094747282478,-0.014890928531310157,0.38571105410008855
2013-01-09,0.04339775118518563,-0.015348541160665943,-0.01343876525397332,0.38571105410008855
2013-01-10,0.04337367805402083,-0.015338860167565511,-0.013280990644448466,0.38571105410008855
2013-01-11,0.04364766187360197,-0.01593637838919863,-0.013132735296175108,0.38571105410008855
2013-01-14,0.043822578431865246,-0.016128816849821082,-0.013102278351619813,0.38571105410008855
2013-01-15,0.043715463218929905,-0.01604322186898232,-0.012633153437218225,0.38571105410008855
2013-01-16,0.04361457551278229,-0.016082083028938276,-0.01189651738082278,0.38571105410008855
2013-01-17,0.043811846263107405,-0.016520327427299256,-0.012086607428362105,0.38571105410008855
2013-01-18,0.043785295640999804,-0.016445682153569022,-0.01263556160373904,0.38571105410008855
2013-01-21,0.04405881472725771,-0.016840498668502575,-0.013004578595680629,0.38571105410008855
2013-01-22,0.044207664100362906,-0.016573697789604727,-0.014224281307144503,0.38571105410008855
2013-01-23,0.044014321807079086,-0.016526861076536163,-0.013226447932570523,0.38571105410008855
2013-01-24,0.0442772711231721,-0.01665252413762056,-0.013836547942486854,0.38571105410008855
2013-01-25,0.043977525363053535,-0.016713613448417677,-0.012552270948583143,0.38571105410008855
2013-01-28,0.04424945426790276,-0.016408123315292435,-0.013979680325959946,0.38571105410008855
2013-01-29,0.04436287834276465,-0.016853255277462984,-0.013342545364534055,0.38571105410008855
2013-01-30,0.044238043807986856,-0.01708087332906257,-0.012437507387245543,0.38571105410008855
2013-01-31,0.04420626336478321,-0.017252179250218748,-0.01188083553477481,0.38571105410008855
2013-02-01,0.04424853659044233,-0.016907980726821575,-0.012866633714345415,0.38571105410008855
2013-02-04,0.044161110365438884,-0.017001106805549865,-0.012442537054184315,0.38571105410008855
2013-02-05,0.0439722382183232,-0.017464549780324825,-0.011073533508803792,0.38571105410008855
2013-02-06,0.043823177272971504,-0.017648817171656193,-0.01048658512436646,0.38571105410008855
2013-02-07,0.043944377036912424,-0.017561327560379425,-0.010703797822377462,0.38571105410008855
2013-02-08,0.04406514142948002,-0.017442671292773083,-0.011378501288219213,0.38571105410008855
2013-02-16,0.04416351179153859,-0.017725217612659036,-0.011559474104295557,0.38571105410008855
2013-02-17,0.04401536138693704,-0.01781545744890089,-0.010878051519155545,0.38571105410008855
2013-02-18,0.04411888452899316,-0.01771997435300146,-0.011689917802806178,0.38571105410008855
2013-02-19,0.0442511749962115,-0.017424843555987467,-0.012728843740198054,0.38571105410008855
2013-02-20,0.04422981827085827,-0.01763249882509446,-0.012710129160817827,0.38571105410008855
2013-02-21,0.04418910291952848,-0.017262576499368937,-0.013347813099879431,0.38571105410008855
2013-02-22,0.04412682736096038,-0.01717940595841772,-0.012972913848226901,0.38571105410008855
2013-02-25,0.043958669865366166,-0.01695612295202861,-0.012430802779177857,0.38571105410008855
2013-02-26,0.04393516070754018,-0.016940613055730056,-0.012203448784341674,0.38571105410008855
2013-02-27,0.043954090102381375,-0.01679227457409137,-0.012310774044172142,0.38571105410008855
2013-02-28,0.04421376904266183,-0.01677901299410394,-0.01347054481630169,0.38571105410008855
2013-03-01,0.044035360282514695,-0.01645814866499308,-0.013208070933869567,0.38571105410008855
2013-03-04,0.04412162315797606,-0.016534988379760196,-0.013327436081237057,0.38571105410008855
2013-03-05,0.044149448083769624,-0.016816775083191206,-0.013089132154645864,0.38571105410008855
2013-03-06,0.04405912871702049,-0.016633718646935032,-0.012964454065803047,0.38571105410008855
2013-03-07,0.04406286268091272,-0.016865431242407608,-0.01261048312669834,0.38571105410008855
2013-03-08,0.044126471561022805,-0.01696130514581479,-0.012733682705671082,0.38571105410008855
2013-03-11,0.04416729736784754,-0.01695766012501961,-0.012777856455355053,0.38571105410008855
2013-03-12,0.044482997917582784,-0.017089187291351157,-0.01419867281211659,0.38571105410008855
2013-03-13,0.044520367880489846,-0.016981358097965554,-0.01404151270641899,0.38571105410008855
2013-03-14,0.04450430175764712,-0.01731230648986408,-0.013451158557768413,0.38571105410008855
2013-03-15,0.044540740264282785,-0.017165886312953356,-0.013543912467302124,0.38571105410008855
2013-03-18,0.04453681394333425,-0.01729704609696304,-0.013156283963516304,0.38571105410008855
2013-03-19,0.04445526432615667,-0.017315448267317436,-0.012793933658189623,0.38571105410008855
2013-03-20,0.04424978467344357,-0.01740192883238745,-0.011826463992406219,0.38571105410008855
2013-03-21,0.04415959752718866,-0.017780922144829105,-0.011168187399399187,0.38571105410008855
2013-03-22,0.04422579234374113,-0.017718390869866638,-0.01158860511454604,0.38571105410008855
2013-03-25,0.044067377318512395,-0.01806029983493476,-0.010330542783773638,0.38571105410008855
2013-03-26,0.043898629286123106,-0.01787152517962143,-0.009952809560292299,0.38571105410008855
2013-03-27,0.04385445947356807,-0.017904169805030744,-0.009527152648936556,0.38571105410008855
2013-03-28,0.04385164386110093,-0.01784243923057382,-0.009792936971265738,0.38571105410008855
2013-03-29,0.04393980915871657,-0.017878262302305426,-0.010060894598386973,0.38571105410008855
2013-04-01,0.0438814478314655,-0.017816718753525404,-0.010289246263832768,0.38571105410008855
