,Date,Beta0,Beta1,Beta2,Tau,Curve
14,1986-03-01,0.07506315189063882,-0.010422582658626157,-0.005420017076157857,1.0,"NelsonSiegelCurve(beta0=0.07506315189063882, beta1=-0.010422582658626157, beta2=-0.005420017076157857, tau=1.0)"
15,1986-04-01,0.0757049767776908,-0.013672130183375174,-0.005354165721475469,1.0,"NelsonSiegelCurve(beta0=0.0757049767776908, beta1=-0.013672130183375174, beta2=-0.005354165721475469, tau=1.0)"
16,1986-05-01,0.0801197098879332,-0.018521649115291534,0.006476188496480589,1.0,"NelsonSiegelCurve(beta0=0.0801197098879332, beta1=-0.018521649115291534, beta2=0.006476188496480589, tau=1.0)"
17,1986-06-01,0.07397725766840291,-0.015436134126197328,0.0032190770219229,1.0,"NelsonSiegelCurve(beta0=0.07397725766840291, beta1=-0.015436134126197328, beta2=0.0032190770219229, tau=1.0)"
18,1986-07-01,0.07566883467767153,-0.017220936969517608,-0.008873549384455516,1.0,"NelsonSiegelCurve(beta0=0.07566883467767153, beta1=-0.017220936969517608, beta2=-0.008873549384455516, tau=1.0)"
19,1986-08-01,0.07313705787682037,-0.020074743348923427,-0.019888684043993406,1.0,"NelsonSiegelCurve(beta0=0.07313705787682037, beta1=-0.020074743348923427, beta2=-0.019888684043993406, tau=1.0)"
20,1986-09-01,0.07746543760848645,-0.025775646937153982,-0.009339597312910498,1.0,"NelsonSiegelCurve(beta0=0.07746543760848645, beta1=-0.025775646937153982, beta2=-0.009339597312910498, tau=1.0)"
21,1986-10-01,0.0771094765377749,-0.024592469248118896,-0.016065098519169815,1.0,"NelsonSiegelCurve(beta0=0.0771094765377749, beta1=-0.024592469248118896, beta2=-0.016065098519169815, tau=1.0)"
22,1986-11-01,0.07500358625554134,-0.019810866438980383,-0.017565413715592178,1.0,"NelsonSiegelCurve(beta0=0.07500358625554134, beta1=-0.019810866438980383, beta2=-0.017565413715592178, tau=1.0)"
23,1986-12-01,0.0757934542262618,-0.017720169230522633,-0.017674771946592883,1.0,"NelsonSiegelCurve(beta0=0.0757934542262618, beta1=-0.017720169230522633, beta2=-0.017674771946592883, tau=1.0)"
24,1987-01-01,0.07524421139560566,-0.01765472410579081,-0.01752553992208824,1.0,"NelsonSiegelCurve(beta0=0.07524421139560566, beta1=-0.01765472410579081, beta2=-0.01752553992208824, tau=1.0)"
25,1987-02-01,0.07512919616995717,-0.01989986098201537,-0.01376027874193389,1.0,"NelsonSiegelCurve(beta0=0.07512919616995717, beta1=-0.01989986098201537, beta2=-0.01376027874193389, tau=1.0)"
26,1987-03-01,0.07853563635209115,-0.020684834449630318,-0.01565004327394825,1.0,"NelsonSiegelCurve(beta0=0.07853563635209115, beta1=-0.020684834449630318, beta2=-0.01565004327394825, tau=1.0)"
27,1987-04-01,0.0845315659865949,-0.030843735656994185,0.005893581664642652,1.0,"NelsonSiegelCurve(beta0=0.0845315659865949, beta1=-0.030843735656994185, beta2=0.005893581664642652, tau=1.0)"
28,1987-05-01,0.08674672615022216,-0.032108138622518795,0.011030076517709344,1.0,"NelsonSiegelCurve(beta0=0.08674672615022216, beta1=-0.032108138622518795, beta2=0.011030076517709344, tau=1.0)"
29,1987-06-01,0.08595206432827547,-0.03141332987680667,0.006225418455568624,1.0,"NelsonSiegelCurve(beta0=0.08595206432827547, beta1=-0.03141332987680667, beta2=0.006225418455568624, tau=1.0)"
30,1987-07-01,0.08984185538810702,-0.030707178643060593,-0.0037006728231102366,1.0,"NelsonSiegelCurve(beta0=0.08984185538810702, beta1=-0.030707178643060593, beta2=-0.0037006728231102366, tau=1.0)"
31,1987-08-01,0.09271807012127765,-0.032685026493034765,0.0009093200397975766,1.0,"NelsonSiegelCurve(beta0=0.09271807012127765, beta1=-0.032685026493034765, beta2=0.0009093200397975766, tau=1.0)"
32,1987-09-01,0.0986768184086709,-0.03521910036510273,0.007681267613651463,1.0,"NelsonSiegelCurve(beta0=0.0986768184086709, beta1=-0.03521910036510273, beta2=0.007681267613651463, tau=1.0)"
33,1987-10-01,0.09146693774526904,-0.040817799321921366,0.006947259024785657,1.0,"NelsonSiegelCurve(beta0=0.09146693774526904, beta1=-0.040817799321921366, beta2=0.006947259024785657, tau=1.0)"
34,1987-11-01,0.09176791070541485,-0.042035185650410874,0.003675922668352441,0.7782040803008385,"NelsonSiegelCurve(beta0=0.09176791070541485, beta1=-0.042035185650410874, beta2=0.003675922668352441, tau=0.7782040803008385)"
35,1987-12-01,0.09019673141641078,-0.03547704956699012,0.008585875717191695,1.0,"NelsonSiegelCurve(beta0=0.09019673141641078, beta1=-0.03547704956699012, beta2=0.008585875717191695, tau=1.0)"
36,1988-01-01,0.08499078399197751,-0.028723714351544763,-0.002270034271184263,1.0,"NelsonSiegelCurve(beta0=0.08499078399197751, beta1=-0.028723714351544763, beta2=-0.002270034271184263, tau=1.0)"
37,1988-02-01,0.08437599601572437,-0.028831617381061752,-0.004284610819443594,1.0,"NelsonSiegelCurve(beta0=0.08437599601572437, beta1=-0.028831617381061752, beta2=-0.004284610819443594, tau=1.0)"
38,1988-03-01,0.08907980185329323,-0.03275309097450313,-0.004854113200594194,1.0,"NelsonSiegelCurve(beta0=0.08907980185329323, beta1=-0.03275309097450313, beta2=-0.004854113200594194, tau=1.0)"
39,1988-04-01,0.09165272923106556,-0.03230661117656669,-0.0029139101799982893,1.0,"NelsonSiegelCurve(beta0=0.09165272923106556, beta1=-0.03230661117656669, beta2=-0.0029139101799982893, tau=1.0)"
40,1988-05-01,0.09382993165647431,-0.029807285986706976,0.0031485825435047486,1.0,"NelsonSiegelCurve(beta0=0.09382993165647431, beta1=-0.029807285986706976, beta2=0.0031485825435047486, tau=1.0)"
41,1988-06-01,0.08969001761732046,-0.02495493896903105,0.0024795922505250548,1.0,"NelsonSiegelCurve(beta0=0.08969001761732046, beta1=-0.02495493896903105, beta2=0.0024795922505250548, tau=1.0)"
42,1988-07-01,0.09274988376147442,-0.02352584133252686,0.0028082904940532217,1.0,"NelsonSiegelCurve(beta0=0.09274988376147442, beta1=-0.02352584133252686, beta2=0.0028082904940532217, tau=1.0)"
43,1988-08-01,0.09322972210958247,-0.020398511914451037,0.0074550748288235704,1.0,"NelsonSiegelCurve(beta0=0.09322972210958247, beta1=-0.020398511914451037, beta2=0.0074550748288235704, tau=1.0)"
44,1988-09-01,0.08956365826983226,-0.01606574148080114,0.00455305286250934,1.0,"NelsonSiegelCurve(beta0=0.08956365826983226, beta1=-0.01606574148080114, beta2=0.00455305286250934, tau=1.0)"
45,1988-10-01,0.08718507989951614,-0.011392588027394263,-0.00017503482955879505,1.0,"NelsonSiegelCurve(beta0=0.08718507989951614, beta1=-0.011392588027394263, beta2=-0.00017503482955879505, tau=1.0)"
46,1988-11-01,0.09055350998423979,-0.010829189778292368,0.0077894446426306305,1.0,"NelsonSiegelCurve(beta0=0.09055350998423979, beta1=-0.010829189778292368, beta2=0.0077894446426306305, tau=1.0)"
47,1988-12-01,0.08991011759838359,-0.008762871720244057,0.01904466267318784,1.0,"NelsonSiegelCurve(beta0=0.08991011759838359, beta1=-0.008762871720244057, beta2=0.01904466267318784, tau=1.0)"
48,1989-01-01,0.08846609902417082,-0.003213045562898135,0.014946555777948808,1.0,"NelsonSiegelCurve(beta0=0.08846609902417082, beta1=-0.003213045562898135, beta2=0.014946555777948808, tau=1.0)"
49,1989-02-01,0.09140007272747208,-0.0031441418058568834,0.017444757045298215,1.0,"NelsonSiegelCurve(beta0=0.09140007272747208, beta1=-0.0031441418058568834, beta2=0.017444757045298215, tau=1.0)"
50,1989-03-01,0.09053686101013904,-0.0003161000321538366,0.023825998884514157,1.0,"NelsonSiegelCurve(beta0=0.09053686101013904, beta1=-0.0003161000321538366, beta2=0.023825998884514157, tau=1.0)"
51,1989-04-01,0.0885537111619634,-0.002768611554336742,0.015859356064634296,1.0,"NelsonSiegelCurve(beta0=0.0885537111619634, beta1=-0.002768611554336742, beta2=0.015859356064634296, tau=1.0)"
52,1989-05-01,0.08549063240416155,0.003614144042018227,0.0033098832448100485,1.0,"NelsonSiegelCurve(beta0=0.08549063240416155, beta1=0.003614144042018227, beta2=0.0033098832448100485, tau=1.0)"
53,1989-06-01,0.08088902582040565,0.0020347481302680852,-0.00371715868599321,1.0,"NelsonSiegelCurve(beta0=0.08088902582040565, beta1=0.0020347481302680852, beta2=-0.00371715868599321, tau=1.0)"
54,1989-07-01,0.07946999567703203,0.003263990065784002,-0.019375324452458546,1.0,"NelsonSiegelCurve(beta0=0.07946999567703203, beta1=0.003263990065784002, beta2=-0.019375324452458546, tau=1.0)"
55,1989-08-01,0.08184748363608937,-0.0014843837152437598,0.008478099075084707,1.0,"NelsonSiegelCurve(beta0=0.08184748363608937, beta1=-0.0014843837152437598, beta2=0.008478099075084707, tau=1.0)"
56,1989-09-01,0.08207841848492527,-0.0012623473810749767,0.011410766382854359,1.0,"NelsonSiegelCurve(beta0=0.08207841848492527, beta1=-0.0012623473810749767, beta2=0.011410766382854359, tau=1.0)"
57,1989-10-01,0.07949752946582085,0.001541328762306796,-0.005067640507566826,1.0,"NelsonSiegelCurve(beta0=0.07949752946582085, beta1=0.001541328762306796, beta2=-0.005067640507566826, tau=1.0)"
58,1989-11-01,0.07907624563654514,-0.00011127986605504294,-0.00619222346470284,1.0,"NelsonSiegelCurve(beta0=0.07907624563654514, beta1=-0.00011127986605504294, beta2=-0.00619222346470284, tau=1.0)"
59,1989-12-01,0.07991482513913732,-0.0015681684805398614,-0.002909385975449665,1.0,"NelsonSiegelCurve(beta0=0.07991482513913732, beta1=-0.0015681684805398614, beta2=-0.002909385975449665, tau=1.0)"
60,1990-01-01,0.08471455745982365,-0.0051902148642069485,0.0004287808562564292,1.0,"NelsonSiegelCurve(beta0=0.08471455745982365, beta1=-0.0051902148642069485, beta2=0.0004287808562564292, tau=1.0)"
61,1990-02-01,0.085594562237638,-0.006325683335048694,0.0025693107918084482,1.0,"NelsonSiegelCurve(beta0=0.085594562237638, beta1=-0.006325683335048694, beta2=0.0025693107918084482, tau=1.0)"
62,1990-03-01,0.0863144994591046,-0.007673639737581129,0.01039405618597286,1.0,"NelsonSiegelCurve(beta0=0.0863144994591046, beta1=-0.007673639737581129, beta2=0.01039405618597286, tau=1.0)"
63,1990-04-01,0.08997131983851278,-0.011851928139047448,0.015469967001643645,1.0,"NelsonSiegelCurve(beta0=0.08997131983851278, beta1=-0.011851928139047448, beta2=0.015469967001643645, tau=1.0)"
64,1990-05-01,0.08616062572095275,-0.007786701431886199,0.006084324651765525,1.0,"NelsonSiegelCurve(beta0=0.08616062572095275, beta1=-0.007786701431886199, beta2=0.006084324651765525, tau=1.0)"
65,1990-06-01,0.08480825526953917,-0.005776624153777643,-6.100165944035408e-05,1.0,"NelsonSiegelCurve(beta0=0.08480825526953917, beta1=-0.005776624153777643, beta2=-6.100165944035408e-05, tau=1.0)"
66,1990-07-01,0.08503699817299265,-0.007747849250682837,-0.009358467441031113,1.0,"NelsonSiegelCurve(beta0=0.08503699817299265, beta1=-0.007747849250682837, beta2=-0.009358467441031113, tau=1.0)"
67,1990-08-01,0.09125277505043496,-0.014923575858596452,-0.01443473473062451,1.0,"NelsonSiegelCurve(beta0=0.09125277505043496, beta1=-0.014923575858596452, beta2=-0.01443473473062451, tau=1.0)"
68,1990-09-01,0.09074934148798604,-0.017592810394251524,-0.01061141455887271,1.0,"NelsonSiegelCurve(beta0=0.09074934148798604, beta1=-0.017592810394251524, beta2=-0.01061141455887271, tau=1.0)"
69,1990-10-01,0.08929917702955234,-0.015568758740217476,-0.01730627759121834,1.0,"NelsonSiegelCurve(beta0=0.08929917702955234, beta1=-0.015568758740217476, beta2=-0.01730627759121834, tau=1.0)"
70,1990-11-01,0.08520145456906275,-0.011913727207473915,-0.01655647760212288,1.0,"NelsonSiegelCurve(beta0=0.08520145456906275, beta1=-0.011913727207473915, beta2=-0.01655647760212288, tau=1.0)"
71,1990-12-01,0.08409269560066521,-0.01797638747581192,-0.016388497466210503,1.0,"NelsonSiegelCurve(beta0=0.08409269560066521, beta1=-0.01797638747581192, beta2=-0.016388497466210503, tau=1.0)"
72,1991-01-01,0.08377519608559991,-0.020847141099238943,-0.01627186646374194,1.0,"NelsonSiegelCurve(beta0=0.08377519608559991, beta1=-0.020847141099238943, beta2=-0.01627186646374194, tau=1.0)"
73,1991-02-01,0.08373354029154285,-0.023106256681456123,-0.013904503060006942,1.0,"NelsonSiegelCurve(beta0=0.08373354029154285, beta1=-0.023106256681456123, beta2=-0.013904503060006942, tau=1.0)"
74,1991-03-01,0.08428263398698796,-0.02797991538387983,-0.00906724072187368,1.0,"NelsonSiegelCurve(beta0=0.08428263398698796, beta1=-0.02797991538387983, beta2=-0.00906724072187368, tau=1.0)"
75,1991-04-01,0.08427871613659985,-0.030192126821779602,-0.012330295839826168,1.0,"NelsonSiegelCurve(beta0=0.08427871613659985, beta1=-0.030192126821779602, beta2=-0.012330295839826168, tau=1.0)"
76,1991-05-01,0.08508961441681637,-0.02947358429569049,-0.016840168053169034,1.0,"NelsonSiegelCurve(beta0=0.08508961441681637, beta1=-0.02947358429569049, beta2=-0.016840168053169034, tau=1.0)"
77,1991-06-01,0.08661294753530437,-0.03219985236340203,-0.010639331630239494,1.0,"NelsonSiegelCurve(beta0=0.08661294753530437, beta1=-0.03219985236340203, beta2=-0.010639331630239494, tau=1.0)"
78,1991-07-01,0.08616864119707293,-0.031251643373296445,-0.014715048677122533,1.0,"NelsonSiegelCurve(beta0=0.08616864119707293, beta1=-0.031251643373296445, beta2=-0.014715048677122533, tau=1.0)"
79,1991-08-01,0.08335075981330373,-0.029029442481378218,-0.02739590506809829,0.9451995649876608,"NelsonSiegelCurve(beta0=0.08335075981330373, beta1=-0.029029442481378218, beta2=-0.02739590506809829, tau=0.9451995649876608)"
80,1991-09-01,0.08058254665877537,-0.027853147486141566,-0.031036309443376094,1.0,"NelsonSiegelCurve(beta0=0.08058254665877537, beta1=-0.027853147486141566, beta2=-0.031036309443376094, tau=1.0)"
81,1991-10-01,0.08148871552519574,-0.031056081893855433,-0.03960781287521776,1.0,"NelsonSiegelCurve(beta0=0.08148871552519574, beta1=-0.031056081893855433, beta2=-0.03960781287521776, tau=1.0)"
82,1991-11-01,0.08196925710745767,-0.036757086963513215,-0.04214854437089731,1.0720583457950574,"NelsonSiegelCurve(beta0=0.08196925710745767, beta1=-0.036757086963513215, beta2=-0.04214854437089731, tau=1.0720583457950574)"
83,1991-12-01,0.07681228591131056,-0.0371655770000843,-0.04089011227651768,1.1828852010649278,"NelsonSiegelCurve(beta0=0.07681228591131056, beta1=-0.0371655770000843, beta2=-0.04089011227651768, tau=1.1828852010649278)"
84,1992-01-01,0.08095835101619148,-0.04210880201526923,-0.04152786539643152,1.0,"NelsonSiegelCurve(beta0=0.08095835101619148, beta1=-0.04210880201526923, beta2=-0.04152786539643152, tau=1.0)"
85,1992-02-01,0.08071823423917737,-0.041660336356033376,-0.036735882102374856,1.0,"NelsonSiegelCurve(beta0=0.08071823423917737, beta1=-0.041660336356033376, beta2=-0.036735882102374856, tau=1.0)"
86,1992-03-01,0.08134239318493504,-0.03789674545923881,-0.053489593542403166,0.6554536227437531,"NelsonSiegelCurve(beta0=0.08134239318493504, beta1=-0.03789674545923881, beta2=-0.053489593542403166, tau=0.6554536227437531)"
87,1992-04-01,0.08281162389143289,-0.04552662872329685,-0.0460043435993034,0.7568235915120738,"NelsonSiegelCurve(beta0=0.08281162389143289, beta1=-0.04552662872329685, beta2=-0.0460043435993034, tau=0.7568235915120738)"
88,1992-05-01,0.08140934000401975,-0.04523424958551481,-0.03541601674207803,1.0,"NelsonSiegelCurve(beta0=0.08140934000401975, beta1=-0.04523424958551481, beta2=-0.03541601674207803, tau=1.0)"
89,1992-06-01,0.08057347088624678,-0.04410841224008736,-0.04606893738186138,1.0,"NelsonSiegelCurve(beta0=0.08057347088624678, beta1=-0.04410841224008736, beta2=-0.04606893738186138, tau=1.0)"
90,1992-07-01,0.07706080223540222,-0.04479966414479588,-0.044537719148372124,1.0726140284985413,"NelsonSiegelCurve(beta0=0.07706080223540222, beta1=-0.04479966414479588, beta2=-0.044537719148372124, tau=1.0726140284985413)"
91,1992-08-01,0.077472008053274,-0.04438382008076132,-0.05190931205783078,1.1488172953181504,"NelsonSiegelCurve(beta0=0.077472008053274, beta1=-0.04438382008076132, beta2=-0.05190931205783078, tau=1.1488172953181504)"
92,1992-09-01,0.07758180203369583,-0.05018587773891195,-0.04852741339264641,1.3204557132058083,"NelsonSiegelCurve(beta0=0.07758180203369583, beta1=-0.05018587773891195, beta2=-0.04852741339264641, tau=1.3204557132058083)"
93,1992-10-01,0.07927910452771483,-0.05012893091388501,-0.037226779868657196,1.2304092975114056,"NelsonSiegelCurve(beta0=0.07927910452771483, beta1=-0.05012893091388501, beta2=-0.037226779868657196, tau=1.2304092975114056)"
94,1992-11-01,0.07838518971307934,-0.04584523238898839,-0.038278502310180415,1.0,"NelsonSiegelCurve(beta0=0.07838518971307934, beta1=-0.04584523238898839, beta2=-0.038278502310180415, tau=1.0)"
95,1992-12-01,0.07640797526654139,-0.04596372207327807,-0.03896583019746323,1.0,"NelsonSiegelCurve(beta0=0.07640797526654139, beta1=-0.04596372207327807, beta2=-0.03896583019746323, tau=1.0)"
96,1993-01-01,0.07472076330145008,-0.04621727890382929,-0.03541257564724541,1.235385300799921,"NelsonSiegelCurve(beta0=0.07472076330145008, beta1=-0.04621727890382929, beta2=-0.03541257564724541, tau=1.235385300799921)"
97,1993-02-01,0.07183126273052276,-0.04192664000464335,-0.039342202374110624,1.3099075922567036,"NelsonSiegelCurve(beta0=0.07183126273052276, beta1=-0.04192664000464335, beta2=-0.039342202374110624, tau=1.3099075922567036)"
98,1993-03-01,0.07191560837637159,-0.04299928499232304,-0.036482730504791616,1.3150579067738415,"NelsonSiegelCurve(beta0=0.07191560837637159, beta1=-0.04299928499232304, beta2=-0.036482730504791616, tau=1.3150579067738415)"
99,1993-04-01,0.0726747288439504,-0.04311224646476705,-0.04174625587259764,1.354632614792052,"NelsonSiegelCurve(beta0=0.0726747288439504, beta1=-0.04311224646476705, beta2=-0.04174625587259764, tau=1.354632614792052)"
100,1993-05-01,0.07215567202510051,-0.041657811922092766,-0.028766153047582718,1.3931821359779877,"NelsonSiegelCurve(beta0=0.07215567202510051, beta1=-0.041657811922092766, beta2=-0.028766153047582718, tau=1.3931821359779877)"
101,1993-06-01,0.06954653130843308,-0.039607221064710596,-0.025161045944814556,1.6434435515797143,"NelsonSiegelCurve(beta0=0.06954653130843308, beta1=-0.039607221064710596, beta2=-0.025161045944814556, tau=1.6434435515797143)"
102,1993-07-01,0.06738687687470922,-0.03705809989052925,-0.02702510181331263,1.294642903902551,"NelsonSiegelCurve(beta0=0.06738687687470922, beta1=-0.03705809989052925, beta2=-0.02702510181331263, tau=1.294642903902551)"
103,1993-08-01,0.06259244256286124,-0.03190793410843397,-0.028577671959183114,1.2640680664420527,"NelsonSiegelCurve(beta0=0.06259244256286124, beta1=-0.03190793410843397, beta2=-0.028577671959183114, tau=1.2640680664420527)"
104,1993-09-01,0.062007297491654914,-0.03298725140766805,-0.021969341127056626,1.3450765285960715,"NelsonSiegelCurve(beta0=0.062007297491654914, beta1=-0.03298725140766805, beta2=-0.021969341127056626, tau=1.3450765285960715)"
105,1993-10-01,0.06270742307056534,-0.03196523942855506,-0.024994034762741334,1.2866553581388516,"NelsonSiegelCurve(beta0=0.06270742307056534, beta1=-0.03196523942855506, beta2=-0.024994034762741334, tau=1.2866553581388516)"
106,1993-11-01,0.06637526331528444,-0.034887299235554885,-0.025084252106452133,1.2604227521049767,"NelsonSiegelCurve(beta0=0.06637526331528444, beta1=-0.034887299235554885, beta2=-0.025084252106452133, tau=1.2604227521049767)"
107,1993-12-01,0.06648814814670548,-0.036776428114239486,-0.021858478814641345,1.255242875163086,"NelsonSiegelCurve(beta0=0.06648814814670548, beta1=-0.036776428114239486, beta2=-0.021858478814641345, tau=1.255242875163086)"
108,1994-01-01,0.06510973682521193,-0.03533819521203399,-0.023084082536406404,1.3021078597479347,"NelsonSiegelCurve(beta0=0.06510973682521193, beta1=-0.03533819521203399, beta2=-0.023084082536406404, tau=1.3021078597479347)"
109,1994-02-01,0.06931053637011794,-0.036043850905646095,-0.017085890303322117,1.2768089117047599,"NelsonSiegelCurve(beta0=0.06931053637011794, beta1=-0.036043850905646095, beta2=-0.017085890303322117, tau=1.2768089117047599)"
110,1994-03-01,0.07353721462627398,-0.04076470448014741,-0.01331874827780618,1.0,"NelsonSiegelCurve(beta0=0.07353721462627398, beta1=-0.04076470448014741, beta2=-0.01331874827780618, tau=1.0)"
111,1994-04-01,0.07503215844559029,-0.03876086251372571,-0.0027882947105229306,1.0,"NelsonSiegelCurve(beta0=0.07503215844559029, beta1=-0.03876086251372571, beta2=-0.0027882947105229306, tau=1.0)"
112,1994-05-01,0.0759178745112605,-0.035439464166884795,-0.002199861453588376,1.0,"NelsonSiegelCurve(beta0=0.0759178745112605, beta1=-0.035439464166884795, beta2=-0.002199861453588376, tau=1.0)"
113,1994-06-01,0.07759305211664433,-0.038610800262005016,0.0024545132417586116,1.0,"NelsonSiegelCurve(beta0=0.07759305211664433, beta1=-0.038610800262005016, beta2=0.0024545132417586116, tau=1.0)"
114,1994-07-01,0.07514504339206676,-0.03395544120366481,-0.002617229502287677,1.0,"NelsonSiegelCurve(beta0=0.07514504339206676, beta1=-0.03395544120366481, beta2=-0.002617229502287677, tau=1.0)"
